OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
2028172,04092017319,PUBLIX #1514 DELI,1030 FORESTVILLE RD ,,WAKE FOREST,NC,27587,(919) 556-6671,2016/08/30 04:00:00+00,Restaurant,21636,-78.5075981,35.94611021,M
2028173,04092110542,Emma Conn Magnet Elementary School Cafeteria,1220 BROOKSIDE DR,,RALEIGH,NC,27604,,2020/12/30 05:00:00+00,Public School Lunchrooms,21639,-78.62274262,35.79584396,M
2028174,04092018256,Sir Walter Coffee + Kitchen,242 S MAIN ST,118,HOLLY SPRINGS,NC,27540-9094,(919) 390-2150,2019/12/05 05:00:00+00,Restaurant,21640,-78.83395027,35.64920445,M
2028175,04092017536,MCDONALDS #29233 BRIER CREEK WALMART,10050 GLENWOOD AVE ,,RALEIGH,NC,27617,(919) 957-8404,2017/03/13 04:00:00+00,Restaurant,21645,-78.77801463,35.91234038,M
2028176,04092016248,BIDA MANDA,222 S BLOUNT ST ,,RALEIGH,NC,27601,(919) 829-9999,2012/08/28 04:00:00+00,Restaurant,21662,-78.63692839,35.77726279,M
2028177,04092016251,ANNAS PIZZERIA,138 S MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 285-2497,2012/09/04 04:00:00+00,Restaurant,21663,-78.80003832,35.58309804,M
2028178,04092013618,Subway #4331,9101 LEESVILLE RD ,,RALEIGH,NC,27613-4091,(919) 847-3559,2002/06/12 04:00:00+00,Restaurant,21675,-78.72548207,35.8967595,M
2028179,04092300219,Food Lion #75 Meat Market,1339 5th AVE ,,GARNER,NC,27529,(919) 779-0770,2003/09/18 04:00:00+00,Meat Market,21702,-78.62278736,35.70820906,M
2028180,04092013971,Mac's Tavern,1014 Ryan Rd,,CARY,NC,27511,(919) 467-4114,2004/01/09 05:00:00+00,Restaurant,21707,-78.76677132,35.77674815,M
2028181,04092013857,KFC/Taco Bell Of Zebulon,161 Wakelon Dr,,ZEBULON,NC,27597,(919) 404-1701,2003/07/18 04:00:00+00,Restaurant,21700,-78.31620174,35.83320735,M
2028182,04092016483,VILLAGE DELI & GRILL LAKE BOONE TRAIL,2500 WYCLIFF RD ,,RALEIGH,NC,27607,(919) 803-1245,2013/08/06 04:00:00+00,Restaurant,21730,-78.692995,35.81676997,M
2028183,04092018533,Cava #117,1017 MARKET CENTER DR,,MORRISVILLE,NC,27560,(919) 276-4984,2021/02/15 05:00:00+00,Restaurant,21739,-78.81676023,35.80454378,M
2028184,04092025205,One Stop Shop,6809 Mitchell Mill Rd,,ZEBULON,NC,27597,(919) 562-7801,2018/09/11 04:00:00+00,Food Stand,21743,-78.43061926,35.89269165,M
2028185,04092016590,CARIBOU BRUEGGERS #312,3300 DURALEIGH RD ,,RALEIGH,NC,27612,(919) 787-9611,2013/12/17 05:00:00+00,Restaurant,21745,-78.70861775,35.82532536,M
2028186,04092018425,Hibachi Flavor,2822 New Birch  DR ,Suite 100,RALEIGH ,NC,27610,(919) 916-5162,2020/08/27 04:00:00+00,Restaurant,21749,-78.59888069,35.74570711,M
2028187,04092040193,A Taste of New York #7 (WCID #213),200 Block Cabarrus ST ,,RALEIGH,NC,27602,(919) 846-9863,2007/07/24 04:00:00+00,Pushcarts,21752,0,0,U
2028188,04092110107,Baileywick Elem Sch. Cafet.,9425 BAILEYWICK RD ,,RALEIGH,NC,27615-1912,(919) 518-0090 ext. 25644,1997/03/07 05:00:00+00,Public School Lunchrooms,21768,-78.66473135,35.90916754,M
2028189,04092018119,Osha Thai Kitchen and Sushi,242 S MAIN ST,,HOLLY SPRINGS,NC,27540-9094,(919) 601-9188,2019/06/24 04:00:00+00,Restaurant,21776,-78.83395027,35.64920445,M
2028190,04092018698,TownPlace Suites Food Service,3771  Thistledown DR ,,RALEIGH,NC,27606,(984) 300-1410,2021/08/25 04:00:00+00,Restaurant,21777,-78.69927027,35.75561506,M
2028191,04092014791,Arby's #7820,6725 Knightdale BLVD ,,KNIGHTDALE,NC,27545,(919) 217-9680,2007/02/06 05:00:00+00,Restaurant,21779,-78.50344651,35.79796245,M
2028192,04092016501,MCDONALD'S #35756,4212 WAKE FOREST RD ,,RALEIGH,NC,27609,(919) 862-1996,2013/08/30 04:00:00+00,Restaurant,21782,-78.61155667,35.83876688,M
2028193,04092030486,Buoy Bowls #3 (WCID #777),400 N SALEM ST ,,APEX,NC,27502-1434,(919) 924-4782,2020/07/09 04:00:00+00,Mobile Food Units,21786,-78.84910721,35.73460716,M
2028194,04092013994,Beansprout Chinese Restaurant,3721 Hillsborough St ,,RALEIGH,NC,27607,(919) 755-0554,2004/02/23 05:00:00+00,Restaurant,21793,-78.68759244,35.79393832,M
2028195,04092050025,North Raleigh Christian Academy School Lunchroom,7300 Perry Creek Rd,,RALEIGH,NC,27616,(919) 573-7900,2004/03/11 05:00:00+00,Private School Lunchrooms,21794,-78.54259351,35.88061452,M
2028196,04092016968,SULTAN'S DELI,1459 BEAVER CREEK COMMONS DR ,,APEX,NC,27502,(919) 367-6007,2015/07/31 04:00:00+00,Restaurant,21843,-78.8835358,35.74506632,M
2028197,04092016114,Chick-Fil-A at North Hills,4154-114 Main at N Hills Street,,RALEIGH,NC,27609,(919) 510-0100 ext. 0,2012/03/07 05:00:00+00,Restaurant,21846,-78.64285669,35.83704421,M
2028198,04092025392,Little Caesars #40,1320  N Main ST ,,Fuquay Varina,NC,27526,(919) 552-8688,2021/09/24 04:00:00+00,Food Stand,21852,-78.77764359,35.59047244,M
2028199,04092025350,Wegmans #108 Meat & Deli,1200 Wake Town DR ,,RALEIGH,NC,27609,(984) 960-5600,2020/10/29 04:00:00+00,Food Stand,21849,0,0,U
2028200,04092015027,Poole's Diner,426  S McDowell ST ,,RALEIGH,NC,27607,(919) 832-4477,2007/12/11 05:00:00+00,Restaurant,21853,-78.64230399,35.77471765,M
2028201,04092017001,NI ASIAN KITCHEN,8817 SIX FORKS RD ,,RALEIGH,NC,27615,(919) 916-5106,2015/07/28 04:00:00+00,Restaurant,21860,-78.65461142,35.89932701,M
2028202,04092021949,Circle K#2723100,6317 CREEDMOOR RD ,,RALEIGH,NC,27612-6709,(919) 870-1108,2016/03/16 04:00:00+00,Food Stand,21865,-78.68016239,35.87266067,M
2028203,04092016558,DAVE AND BUSTERS,1105 WALNUT ST ,STE E101,CARY,NC,27520,(919) 535-6800,2013/11/04 05:00:00+00,Restaurant,21873,-78.76025493,35.77377018,T
2028204,04092021496,Harris Teeter #298 Deli/Bakery,10140 GREEN LEVEL CHURCH RD ,,CARY,NC,27519,(919) 460-3126,2007/12/13 05:00:00+00,Food Stand,21874,-78.90107787,35.82060358,M
2028205,04092017547,POTBELLY SANDWICH SHOP,9662 CHAPEL HILL RD ,SUITE 120,MORRISVILLE,NC,27560,(919) 377-1058,2017/03/09 05:00:00+00,Restaurant,21875,-78.81492453,35.8087175,M
2028206,04092011419,R.J.'S Place,712 N MAIN ST ,,FUQUAY-VARINA,NC,27526,(919) 552-5152,1991/04/23 04:00:00+00,Restaurant,21905,-78.7909684,35.59122322,M
2028207,04092030136,Taqueria Esmeralda (WCID #031),409 Airport BLVD ,4/10 MILE FROM CHAPEL HILL RD ON LEFT,MORRISVILLE,NC,27560,(919) 395-6238,2005/06/21 04:00:00+00,Mobile Food Units,21921,-78.83034153,35.84220425,M
2028208,04092018294,Chick-Fil-A #4239,1010 FORESTVILLE RD,,WAKE FOREST,NC,27587,(919) 554-6995,2020/01/15 05:00:00+00,Restaurant,21923,-78.50659937,35.94595609,M
2028209,04092017630,COCO BONGO,2400 HILLSBOROUGH ST ,,RALEIGH,NC,27607,(984) 242-0898,2017/06/14 04:00:00+00,Restaurant,21924,-78.66706468,35.78779177,M
2028210,04092014423,Nil's Cafe,513 E Broad ST ,,FUQUAY-VARINA,NC,27526,(919) 567-0887,2005/11/10 05:00:00+00,Restaurant,21932,-78.7940251,35.59342774,M
2028211,04092021860,LOWES FOODS #226 BEEF SHOP,8440 LOUISBURG RD ,,RALEIGH,NC,27616,(919) 266-1031,2015/07/23 04:00:00+00,Food Stand,21936,-78.50930992,35.89359383,M
2028212,04092010078,HAN-DEE HUGO'S #54,2744 CAPITAL BLVD ,,RALEIGH,NC,27604-1510,(919) 954-8044,1991/03/28 04:00:00+00,Restaurant,21942,-78.59865079,35.81701185,M
2028213,04092021969,SPEEDWAY #6989,10920 CREEDMOOR RD ,,RALEIGH,NC,27615,(919) 870-6057,2016/07/28 04:00:00+00,Food Stand,21956,-78.68548351,35.94189642,M
2028214,04092010682,Southeastern Freewill Bapt.College Cafeteria,532 EAGLE ROCK RD ,,WENDELL,NC,27591-9072,(919) 365-7711,1991/05/02 04:00:00+00,Restaurant,21964,-78.41589501,35.79771589,M
2028215,04092010018,Angus Barn,9401 Glenwood AVE ,,RALEIGH,NC,27628,(919) 781-2444,1991/05/03 04:00:00+00,Restaurant,21965,-78.76417685,35.89836822,M
2028216,04092017833,TOWER INDIA,144 MORRISVILLE SQUARE WAY ,,MORRISVILLE,NC,27560-5703,(919) 465-2326,2018/05/02 04:00:00+00,Restaurant,21968,-78.82897679,35.81951783,M
2028217,04092017754,Red Bowl Asian Bistro,6360 PLANTATION CENTER  DR ,,RALEIGH,NC,27616,(919) 790-9222,2017/12/14 05:00:00+00,Restaurant,21969,-78.58237548,35.87315637,M
2028218,04092014662,Starbucks #9840,1107 Walnut ST ,1107-102 Walnut St ,CARY ,NC,27511,(919) 468-9908,2006/08/18 04:00:00+00,Restaurant,21970,-78.76025493,35.77377018,M
2028219,04092016773,CHIPOTLE #2066,9504 STRICKLAND ROAD,,RALEIGH,NC,27615,(919) 322-3259,2014/09/30 04:00:00+00,Restaurant,21977,-78.65494139,35.90183768,M
2028220,04092018699,WCC Cafe,111 Competition DR ,Suite 110,RALEIGH,NC,27560,(984) 465-4579,2021/08/27 04:00:00+00,Restaurant,21976,0,0,U
2028221,04092014856,Schiano's Pizza Pasta & Grill #2,13220 Strickland  RD ,Ste. 164,RALEIGH,NC,27613,(919) 847-3238,2007/04/27 04:00:00+00,Restaurant,21978,-78.72593809,35.90878313,M
2028222,04092015688,FAIRFIELD INN & SUITES Foodservice,10040 SELLONA ST ,,RALEIGH,NC,27617,(919) 246-0107,2010/08/04 04:00:00+00,Restaurant,21979,-78.80455249,35.89550125,M
2028223,04092030531,Fatboy's Burgers & Dogs (WCID #819),2201 S WILMINGTON ST,,RALEIGH,NC,27603-2559,(919) 645-7246,2021/03/18 04:00:00+00,Mobile Food Units,21986,-78.63902655,35.752054,M
2028224,04092030543,El Sombrero Azul (WCID #834),8320 LITCHFORD RD,108,RALEIGH,NC,27615-3860,(919) 480-3891,2021/06/01 04:00:00+00,Mobile Food Units,21990,-78.59988229,35.89223772,M
2028225,04092018444,Burrito Shak,2982 KILDAIRE FARM RD,,CARY,NC,27518,(919) 267-6772,2020/09/15 04:00:00+00,Restaurant,22002,-78.78870146,35.71809037,M
2028226,04092016638,TARGET CAFE #2784,7129 OKELLY CHAPEL RD ,,CARY,NC,27519,(919) 674-2214,2014/03/05 05:00:00+00,Restaurant,22007,-78.88560741,35.84442227,M
2028227,04092021327,WalMart Supercenter # 2058 Deli,1725 New Hope Church Rd,,RALEIGH,NC,27609,(919) 790-6910,2005/05/10 04:00:00+00,Food Stand,22011,-78.60826495,35.83722719,M
2028228,04092013480,McDonald's #5105,2801 Wake Forest RD ,,RALEIGH,NC,27609,(919) 821-3297,2001/12/19 05:00:00+00,Restaurant,22020,-78.62471373,35.81912811,M
2028229,04092040340,FRESH OUTTA BROOKLYN (WCID #550),222 W HARGETT ST ,,RALEIGH,NC,27603,(757) 706-2082,2016/07/12 04:00:00+00,Pushcarts,22038,-78.64298517,35.77873603,M
2028230,04092030284,KAT-N-AROUND (WCID #534),2161 S Wilmington ST ,,RALEIGH,NC,27603,(919) 633-9365,2015/07/06 04:00:00+00,Mobile Food Units,22018,-78.64171063,35.75324624,M
2028231,04092110016,Leadmine Elementary Cafeteria,8301 OLD LEAD MINE RD ,,RALEIGH,NC,27615-2930,(919) 870-4120 ext. 21182,1991/09/17 04:00:00+00,Public School Lunchrooms,22059,-78.65713584,35.89159018,M
2028232,04092110020,Joyner Elementary Cafeteria,2300 LOWDEN ST ,,RALEIGH,NC,27608-0707,(919) 856-7650 ext. 21606,1991/09/17 04:00:00+00,Public School Lunchrooms,22060,-78.63298429,35.81521046,M
2028233,04092018341,Rise Biscuits & Donuts,6325-33 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(984) 200-5751,2020/04/07 04:00:00+00,Restaurant,22050,-78.62102418,35.86869281,M
2028234,04092018599,Tios Pizza Empanadas & Wings,2916 N Main St,Ste 100,FUQUAY-VARINA,NC,27526,(919) 762-0095,2021/03/31 04:00:00+00,Restaurant,22073,-78.7325945,35.61559182,M
2028235,04092021942,CIRCLE K #2720320,3289 AVENT FERRY RD ,,RALEIGH,NC,27606,(919) 851-4889,2016/02/12 05:00:00+00,Food Stand,22089,-78.69673573,35.76720142,M
2028236,04092025313,On Board Catering @ TKA,2201 S WILMINGTON ST,,RALEIGH,NC,27603-2559,(919) 275-0446,2020/06/23 04:00:00+00,Food Stand,22099,-78.63902655,35.752054,M
2028237,04092016544,WINSTON CLUBHOUSE,17001 SEARSTONE DR ,,CARY,NC,27513,(919) 234-0400,2013/11/01 04:00:00+00,Restaurant,22102,-78.84487178,35.78872258,M
2028238,04092018502,Brixx Bedford,1540 DUNN RD,,RALEIGH,NC,27614,,2020/12/10 05:00:00+00,Restaurant,22105,-78.58619433,35.92539994,M
2028239,04092021951,Circle K #2723098,4302 WAKE FOREST RD ,,RALEIGH,NC,27609,(919) 878-0864,2016/03/18 04:00:00+00,Food Stand,22107,-78.61109294,35.83928791,M
2028240,04092015842,YUM YUM THAI CUISINE,1861 N HARRISON AVE ,,CARY,NC,27513,(919) 677-1166,2010/12/17 05:00:00+00,Restaurant,22110,-78.7675584,35.83023022,M
2028241,04092030368,Hale Yeah Kitchen  (WCID #640),218 S White ST ,,WAKE FOREST,NC,27587,(860) 912-2080,2018/06/19 04:00:00+00,Mobile Food Units,22113,-78.51016553,35.97750081,M
2028242,04092016680,SCHLOTZSKY'S,906 US 64 HWY W ,,APEX,NC,27502,(919) 462-9481,2014/04/30 04:00:00+00,Restaurant,22118,-78.82280214,35.74468924,M
2028243,04092011099,Barrys Cafe,2851 Jones Franklin RD ,,RALEIGH,NC,27606-4346,(919) 859-3555,1992/05/18 04:00:00+00,Restaurant,22129,-78.73773412,35.74361197,M
2028244,04092014884,Glenlake Cafe and Catering,4141 Parklake AVE ,,RALEIGH,NC,27612,(919) 785-1232,2007/06/13 04:00:00+00,Restaurant,22140,-78.68985267,35.83548123,M
2028245,04092017195,STARBUCKS #23309,1015 PARKSIDE MAIN ST ,,CARY,NC,27519,(919) 466-8062,2016/04/07 04:00:00+00,Restaurant,22159,-78.88790674,35.84638553,M
2028246,04092018729,Kung Fu Tea,10251 Little Briar Creek LN ,suite 106,RALEIGH,NC,27617,(984) 484-4105,2021/10/21 04:00:00+00,Restaurant,22160,-78.78517004,35.91133497,M
2028247,04092021412,Fresh Market #8 Produce,3655 Cary PKWY ,,CARY,NC,27511,(919) 481-2865,2006/10/31 04:00:00+00,Food Stand,22111,0,0,U
2028248,04092014973,Sonic Drive-In #3975,700 Cayman AVE ,,HOLLY SPRINGS,NC,27540,(919) 567-2555,2007/08/01 04:00:00+00,Restaurant,22180,-78.83534808,35.66114172,M
2028249,04092030469,Hot Chix ll (WCID #756),10125 DIVISION DR,,RALEIGH,NC,27603-5664,(919) 578-1441,2020/03/04 05:00:00+00,Mobile Food Units,22190,-78.7114342,35.63398295,M
2028250,04092018009,Asuka,2101 S MAIN ST ,STE 104,WAKE FOREST,NC,27587,(919) 570-2828,2018/12/27 05:00:00+00,Restaurant,22191,-78.53310077,35.94802112,M
2028251,04092015263,FLEMING'S PRIME STEAKHOUSE & WINE BAR #4402,4325 GLENWOOD AVE ,STE 5004,RALEIGH,NC,27612,(919) 571-6200,2008/10/15 04:00:00+00,Restaurant,22195,-78.68184484,35.84183815,T
2028252,04092018331,The Kelloggs Cafe,1 QUALITY LN,,CARY,NC,27513,,2020/03/02 05:00:00+00,Restaurant,22202,-78.80879618,35.81694271,M
2028253,04092017712,First Watch 555,4233 Corners PKY ,Suite 230,RALEIGH,NC,27617,(919) 399-9040,2017/10/13 04:00:00+00,Restaurant,22211,-78.78791806,35.91890974,M
2028254,04092018686,Bluegrass Bagels,100 Dickens RD ,,FUQUAY-VARINA,NC,27526,(919) 285-4980,2021/08/03 04:00:00+00,Restaurant,22214,-78.81080764,35.61516779,M
2028255,04092090017,Meals on Wheels of Wake Forest Senior Center,235 E Holding ST ,,WAKE FOREST,NC,27603,(919) 256-3866,2021/10/28 04:00:00+00,Elderly Nutrition Sites (catered),22207,0,0,U
2028256,04092018415,Wake County Detention Center - Summit Food Service,3301 Hammond Rd,,RALEIGH,NC,27603,(919) 225-7385,2020/08/10 04:00:00+00,Restaurant,22217,-78.63888755,35.73379172,M
2028257,04092016270,DOHERTY'S IRISH PUB & RESTAURANT,1979 HIGH HOUSE RD ,,CARY,NC,27519,(919) 388-9930,2012/10/01 04:00:00+00,Restaurant,22220,-78.84865444,35.78921622,M
2028258,04092018653,Petra Grill,6091 Capital BLVD ,,RALEIGH,NC,27616,(984) 200-2009,2021/06/14 04:00:00+00,Restaurant,22221,-78.58309511,35.86882022,M
2028259,04092110102,Hilburn Academy Cafeteria,7100 HILBURN DR ,,RALEIGH,NC,27613-4139,(919) 571-6800 ext. 26026,1995/11/08 05:00:00+00,Public School Lunchrooms,22230,-78.71430503,35.87483873,M
2028260,04092018301,Memo's Pizza,1877 E Gannon AVE ,Suite 105,ZEBULON,NC,27597,(919) 646-0064,2019/12/31 05:00:00+00,Restaurant,22216,-78.35434331,35.82174682,M
2028261,04092017809,PEDALER WINE AND BEER,5910 DURALEIGH RD ,STE 141,RALEIGH,NC,27612,(984) 222-3218,2018/03/29 04:00:00+00,Restaurant,22234,-78.7119967,35.8587201,M
2028262,04092021808,AUNTIE ANNE'S PRETZELS NC#101,4325 GLENWOOD AVE ,STE 2102,RALEIGH,NC,27612,(919) 781-9946,2014/08/08 04:00:00+00,Food Stand,22236,-78.68184484,35.84183815,T
2028263,04092017949,AMC Park Place 16,9525 Chapel Hill RD ,,MORRISVILLE,NC,27560,(919) 481-6888,2018/09/07 04:00:00+00,Restaurant,22238,-78.80910949,35.80411461,M
2028264,04092017601,WINGATE BY WYNDHAM,6115 CORPORATE RIDGE RD ,,RALEIGH,NC,27607,(919) 809-8660,2017/05/03 04:00:00+00,Restaurant,22257,-78.74356042,35.78961442,M
2028265,04092110104,Jeffreys Grove Elem. Cafeteria,6119 CREEDMOOR RD,,RALEIGH,NC,27612-2210,(919) 881-4910 ext. 25820,1996/08/19 04:00:00+00,Public School Lunchrooms,22259,-78.68095307,35.86826091,M
2028266,04092017841,CARY CRAB HOUSE,220 Crossroads BLVD ,Unit 2460,CARY,NC,27518,(919) 233-9829,2018/04/18 04:00:00+00,Restaurant,22275,-78.73871452,35.76064286,M
2028267,04092025157,Speedway #6975,1741 Trawick RD ,,RALEIGH,NC,27604,(919) 231-2202,2017/11/29 05:00:00+00,Food Stand,22285,-78.57834285,35.80135514,M
2028268,04092017449,THAIPHOON BISTRO,"301 S GLENWOOD AVE, STE. 190",,RALEIGH,NC,27603,(919) 720-4034,2016/11/02 04:00:00+00,Restaurant,22253,-78.64745567,35.78419088,M
2028269,04092015694,Teriyakin,10970 Chapel Hill RD ,Ste. 112,MORRISVILLE,NC,27560,(919) 410-7775,2010/08/12 04:00:00+00,Restaurant,22292,-78.84057157,35.85637651,M
2028270,04092020986,Food Lion #561 Deli,217 TIMBER DR,,GARNER,NC,27529-4870,(919) 779-5551,2000/07/01 04:00:00+00,Food Stand,22309,-78.60613102,35.68500723,M
2028271,04092015456,QDOBA MEXICAN GRILL #612,210A HINTON OAKS BLVD ,,KNIGHTDALE,NC,27545,(919) 217-4690,2009/08/27 04:00:00+00,Restaurant,22254,-78.51046763,35.79690512,M
2028272,04092021777,PAPA MURPHY'S NC002,161 SE CARY  PKY ,,CARY,NC,27511,(919) 459-8494,2014/01/07 05:00:00+00,Food Stand,22337,-78.78193974,35.75976658,M
2028273,04092017685,JADE GARDEN CHINESE RESTAURANT,1207 HILLSBOROUGH ST ,,RALEIGH,NC,27603,(919) 594-1813,2017/09/26 04:00:00+00,Restaurant,22342,-78.65564881,35.78267089,M
2028274,04092022521,Yoho @ MSFH,411-102 W Morgan ST ,,RALEIGH,NC,27603,,2019/04/10 04:00:00+00,Food Stand,22323,-78.64568135,35.77977111,M
2028275,04092016944,Himalayan Nepali Cuisine,746 E Chatham ST ,A,CARY,NC,27511,(919) 466-0550,2015/06/04 04:00:00+00,Restaurant,22344,-78.76691591,35.79077863,M
2028276,04092018644,Duke Raleigh Hospital Cafeteria,3400 WAKE FOREST RD,,RALEIGH,NC,27609,,2021/06/04 04:00:00+00,Restaurant,22347,-78.61849027,35.82845511,M
2028277,04092015658,YURI JAPANESE RESTAURANT,1361  KILDAIRE FARM RD ,,CARY,NC,27511,(919) 481-0068,2010/06/07 04:00:00+00,Restaurant,22351,-78.78193974,35.75976658,M
2028278,04092018450,Mustang Charlie's,1501 N SALEM ST,,APEX,NC,27502,(919) 655-2101,2020/09/23 04:00:00+00,Restaurant,22355,-78.85363723,35.74825575,M
2028279,04092017506,Young Hearts Distilling Company,225 S WILMINGTON ST ,"STE 100 &amp; 200",RALEIGH,NC,27601,(919) 424-7817,2017/01/18 05:00:00+00,Restaurant,22360,-78.63794467,35.77744199,M
2028280,04092110502,Cardinal Charter Academy,1020 St. Charles Place,,CARY,NC,27513,(919) 653-5000 ext. 1011,2014/08/18 04:00:00+00,Public School Lunchrooms,22362,-78.78075718,35.80125716,M
2028281,04092018500,Wegmans #108 Pizza & Subs ,1200 Wake Towne DR ,,RALEIGH,NC,27609,(984) 960-5600,2020/10/29 04:00:00+00,Restaurant,22370,-78.62082753,35.82131925,M
2028282,04092030525,El Kalifas (WCID #815),903 N SMITHFIELD RD,,KNIGHTDALE,NC,27545,(919) 426-8821,2021/03/04 05:00:00+00,Mobile Food Units,22375,-78.48796476,35.79576936,M
2028283,04092017781,RALLYPOINT SPORT GRILL,837 BASS PRO LN ,,CARY,NC,27513,(919) 678-1088,2018/01/29 05:00:00+00,Restaurant,22382,-78.77007317,35.83116175,M
2028284,04092025377,The Cooking Mama @ Hubb Kitchen,1129 CORPORATION PKWY,Suite 199,RALEIGH,NC,27610-1382,(919) 801-3470,2021/08/08 04:00:00+00,Food Stand,22387,-78.56954783,35.79505367,M
2028285,04092014932,Babymoon Cafe,100 Jerusalem DR,,MORRISVILLE,NC,27560,(919) 465-9006,2007/08/24 04:00:00+00,Restaurant,22390,-78.82707041,35.85102001,M
2028286,04092018006,Publix 1551 Deli,9640 Leesville RD ,,Raleigh,NC,27613,(919) 848-3480,2018/11/26 05:00:00+00,Restaurant,22393,-78.72728627,35.90563318,M
2028287,04092014606,Subway,2820 Brentwood RD ,,RALEIGH,NC,27604,(919) 790-3555,2006/06/06 04:00:00+00,Restaurant,22398,-78.59615202,35.81727946,M
2028288,04092016072,SASSOOL,9650 STRICKLAND RD ,STE 149,RALEIGH,NC,27615,(919) 847-2700,2011/12/20 05:00:00+00,Restaurant,22400,-78.65677159,35.90420107,T
2028289,04092018094,CHICK-FIL-A #1218,411 COLONADES WAY ,,CARY,NC,27518,(919) 816-8222,2019/05/01 04:00:00+00,Restaurant,22402,-78.77696357,35.7406098,M
2028290,04092017154,CAFE TIRAMISU,6008 FALLS OF NEUSE RD ,,RALEIGH,NC,27609,(919) 790-1006,2016/02/17 05:00:00+00,Restaurant,22403,-78.6187408,35.86627943,M
2028291,04092025149,Harris Teeter #353 Starbucks,13686 Capital BLVD ,,WAKE FOREST,NC,27587,(919) 554-3608,2017/11/09 05:00:00+00,Food Stand,22408,-78.51867461,36.00548951,M
2028292,04092021819,PUBLIX #1466 PRODUCE,1020 BRADFORD PLAZA WAY,,CARY,NC,27513,(919) 460-2082,2014/10/28 04:00:00+00,Food Stand,22416,-78.84558396,35.79325638,M
2028293,04092300276,SANGAM HALAL MARKET,10300 CHAPEL HILL RD ,SUITE 600/700,MORRISVILLE,NC,27560,(919) 460-4300,2016/09/30 04:00:00+00,Meat Market,22418,-78.82715668,35.83264302,M
2028294,04092018431,Idle Hour Coffee Shop,1818 OBERLIN RD,,RALEIGH,NC,27608,(984) 200-1605,2020/09/01 04:00:00+00,Restaurant,22430,-78.6552198,35.80883052,M
2028295,04092030373,Caribbean Kickers (WCID #648),1337 Moores Creek DR ,,KNIGHTDALE,NC,27545,(919) 827-5432,2018/09/06 04:00:00+00,Mobile Food Units,22431,-78.46215646,35.74612185,M
2028296,04092025256,Dank Burrito @ TCo,500 E Davie ST ,Ste. 132,RALEIGH,NC,27601,(919) 917-7521,2019/04/17 04:00:00+00,Food Stand,22437,-78.63206132,35.77487463,M
2028297,04092022016,CHILD CARE SERVICES ASSOCIATION,1305 GLENWOOD AVE ,,RALEIGH,NC,27605,(919) 754-3651,2017/05/30 04:00:00+00,Food Stand,22442,-78.64721776,35.79543828,M
2028298,04092021003,Food Lion #434 Deli,1338 N MAIN ST ,,FUQUAY VARINA,NC,27526-2617,(919) 552-1388,2000/07/01 04:00:00+00,Food Stand,22444,-78.77764359,35.59047244,M
2028299,04092300170,Food Lion #649 Meat Market ,2720 LAKE WHEELER RD ,,RALEIGH,NC,27603-5861,(919) 755-3856,2000/07/01 04:00:00+00,Meat Market,22447,-78.68034061,35.74405959,M
2028300,04092025204,Romeo's Pizza,800 W Williams ST ,Suite 160,Apex,NC,27502,(919) 355-2920,2018/08/30 04:00:00+00,Food Stand,22455,-78.86480181,35.73964723,M
2028301,04092016585,NICHE WINE LOUNGE,109 N MAIN ST ,#A,HOLLY SPRINGS,NC,27540,(919) 552-2300,2013/12/11 05:00:00+00,Restaurant,22456,-78.8340312,35.65161684,M
2028302,04092017906,Steak 'N' Shake,4202 Fayetteville RD ,,RALEIGH,NC,27603,(984) 200-3670,2018/08/24 04:00:00+00,Restaurant,22460,-78.65329561,35.72259818,M
2028303,04092018423,Chicken Salad Chick,302 Colonades WAY ,,CARY,NC,27518,(984) 200-5516,2020/08/20 04:00:00+00,Restaurant,22468,-78.77756307,35.73853619,M
2028304,04092016988,Crazy Fire Mongolian Grill,1270 BUCK JONES RD ,,RALEIGH,NC,27606,(919) 481-2222,2015/08/03 04:00:00+00,Restaurant,22471,-78.74177043,35.76713782,M
2028305,04092018610,Libations 317,317 W MORGAN ST ,SUITE 117,RALEIGH,NC,27601,(919) 770-2669,2021/04/20 04:00:00+00,Restaurant,22473,-78.64400454,35.77943405,M
